Journal	Top 5 Dummy	Date	Role	First name	Surname	Affiliation 1	Country 1	Continent 1	Location 1	lat	lon	Affiliation 2	Country 2	Continent 2	Location 2	lat2	lon2
RAND Journal of Economics	0	31/7/20	Associate editor	Matthew	Mitchell	Toronto	Canada	North America	43.665216, -79.396190	43.665216	-79.39619						
RAND Journal of Economics	0	31/7/20	Associate editor	David	Sappington	Florida, Gainesville, Florida	USA	North America	29.643698, -82.355070	29.643698	-82.35507						
RAND Journal of Economics	0	31/7/20	Associate editor	Andrzej	Skrzypacz	Stanford, California	USA	North America	37.427436, -122.169813	37.427436	-122.169813						
RAND Journal of Economics	0	31/7/20	Associate editor	Curtis	Taylor	Duke, Durham, South Carolina	USA	North America	36.001426, -78.938382	36.001426	-78.938382						
RAND Journal of Economics	0	31/7/20	Associate editor	Ralph	Winter	UBC, Vancouver	Canada	North America	49.260584, -123.245983	49.260584	-123.245983						
RAND Journal of Economics	0	31/7/20	Associate editor	Daniel	Xu	Duke, Durham, South Carolina	USA	North America	36.001426, -78.938383	36.001426	-78.938383						
RAND Journal of Economics	0	31/7/20	Associate editor	Jidong	Zhou	Yale, New Haven, Connecticut	USA	North America	41.316349, -72.922423	41.316349	-72.922423						
RAND Journal of Economics	0	31/7/20	Editor	Gary	Biglaiser	North Carolina, Chapel Hill, North Carolina	USA	North America	35.904756, -79.046846	35.904756	-79.046846						
RAND Journal of Economics	0	31/7/20	Editor	Allan	Collard-Wexler	Duke, Durham, South Carolina	USA	North America	36.001426, -78.938384	36.001426	-78.938384						
RAND Journal of Economics	0	31/7/20	Editor	Kate	Ho	Princeton	USA	North America	40.343139, -74.655168	40.343139	-74.655168						
RAND Journal of Economics	0	31/7/20	Editor	David	Martimort	Paris School of Economics	France	Europe	48.822471, 2.330796	48.822471	2.330796	Ecole Normal Superieure Paris-Saclay, Cachan	France	Europe	48.790015, 2.325816	48.790015	2.325816
RAND Journal of Economics	0	31/7/20	Editor	David	Myatt	London Business School	UK	Europe	51.526162, -0.160780	51.526162	-0.16078						
RAND Journal of Economics	0	31/7/20	Editor	Nicola	Persico	Northwestern, Evanston, Illinois	USA	North America	42.056483, -87.675163	42.056483	-87.675163						
RAND Journal of Economics	0	31/7/20	Editor	Katja	Seim	Yale, New Haven, Connecticut	USA	North America	41.316349, -72.922424	41.316349	-72.922424						
RAND Journal of Economics	0	31/7/20	Editor in Chief	Kathleen	Mullen	RAND Corporation, Santa Monica, California	USA	North America	34.009862, -118.490794	34.009862	-118.490794						
Review of Economic Dynamics	0	31/7/20	Associate editor	S	Albanesi	Pittsburgh	USA	North America	40.444300, -79.960894	40.4443	-79.960894						
Review of Economic Dynamics	0	31/7/20	Associate editor	C	Arellano	Federal Reserve Bank of Minneapolis	USA	North America	44.984649, -93.267263	44.984649	-93.267263						
Review of Economic Dynamics	0	31/7/20	Associate editor	Y	Bailey	Rochester, Rochester, New York	USA	North America	43.130440, -77.626186	43.13044	-77.626186						
Review of Economic Dynamics	0	31/7/20	Associate editor	D	Berger	Duke, Durham, South Carolina	USA	North America	36.001426, -78.938385	36.001426	-78.938385						
Review of Economic Dynamics	0	31/7/20	Associate editor	J	Bianchi	Federal Reserve Bank of Minneapolis	USA	North America	44.984649, -93.267264	44.984649	-93.267264						
Review of Economic Dynamics	0	31/7/20	Associate editor	A	Burstein	UCLA	USA	North America	34.068961, -118.445112	34.068961	-118.445112						
Review of Economic Dynamics	0	31/7/20	Associate editor	H	Chade	Arizona State University, Tempe, Arizona	USA	North America	33.424159, -111.928058	33.424159	-111.928058						
Review of Economic Dynamics	0	31/7/20	Associate editor	J	Eeckhout	Pompeu Fabra, Barcelona	Spain	Europe	41.379177, 2.179605	41.379177	2.179605						
Review of Economic Dynamics	0	31/7/20	Associate editor	AL	Eisfeldt	UCLA	USA	North America	34.068961, -118.445113	34.068961	-118.445113						
Review of Economic Dynamics	0	31/7/20	Associate editor	D	Fitzgerald	Federal Reserve Bank of Minneapolis	USA	North America	44.984649, -93.267265	44.984649	-93.267265						
Review of Economic Dynamics	0	31/7/20	Associate editor	J	La'O	Columbia, New York, New York	USA	North America	40.807511, -73.962689	40.807511	-73.962689						
Review of Economic Dynamics	0	31/7/20	Associate editor	J	Lise	Minnesota, Minneapolis, Minnesota	USA	North America	44.974043, -93.227871	44.974043	-93.227871						
Review of Economic Dynamics	0	31/7/20	Associate editor	LJ	Lochner	Western University, London, Ontario	Canada	North America	43.009558, -81.273841	43.009558	-81.273841						
Review of Economic Dynamics	0	31/7/20	Associate editor	M	Mazzocco	UCLA	USA	North America	34.068961, -118.445114	34.068961	-118.445114						
Review of Economic Dynamics	0	31/7/20	Associate editor	L	Paciello	Einaudi Institute for Economics and Finance, Rome	Italy	Europe	41.908192, 12.495647	41.908192	12.495647						
Review of Economic Dynamics	0	31/7/20	Associate editor	F	Postel-Vinay	UCL	UK	Europe	51.524643, -0.134061	51.524643	-0.134061						
Review of Economic Dynamics	0	31/7/20	Associate editor	L	Rudanko	Federal Reserve Bank of Philadelphia	USA	North America	39.953695, -75.151270	39.953695	-75.15127						
Review of Economic Dynamics	0	31/7/20	Associate editor	KJ	Ruhl	Pennsylvania State University, State College, Pennsylvania	USA	North America	40.798132, -77.860255	40.798132	-77.860255						
Review of Economic Dynamics	0	31/7/20	Associate editor	T	Schoellman	Federal Reserve Bank of Minneapolis	USA	North America	44.984649, -93.267266	44.984649	-93.267266						
Review of Economic Dynamics	0	31/7/20	Associate editor	A	Shourideh	Carnegie Mellon University, Pittsburgh, Pennsylvania	USA	North America	40.442691, -79.943113	40.442691	-79.943113						
Review of Economic Dynamics	0	31/7/20	Associate editor	V	Sterk	UCL	UK	Europe	51.524643, -0.134062	51.524643	-0.134062						
Review of Economic Dynamics	0	31/7/20	Associate editor	JK	Thomas	Ohio State University, Columbus, Ohio	USA	North America	40.006144, -83.016729	40.006144	-83.016729						
Review of Economic Dynamics	0	31/7/20	Associate editor	C	Tonetti	Stanford, California	USA	North America	37.427436, -122.169814	37.427436	-122.169814						
Review of Economic Dynamics	0	31/7/20	Associate editor	V	Venkateswaren	NYU, New York, NY	USA	North America	40.729542, -73.996591	40.729542	-73.996591						
Review of Economic Dynamics	0	31/7/20	Associate editor	G	Vereshchagina	Arizona State University, Tempe, Arizona	USA	North America	33.424159, -111.928059	33.424159	-111.928059						
Review of Economic Dynamics	0	31/7/20	Associate editor	J	Wieland	UC San Diego	USA	North America	32.880223, -117.234130	32.880223	-117.23413						
Review of Economic Dynamics	0	31/7/20	Associate editor	C	Zimmermann	Federal Reserve Bank of St Louis	USA	North America	38.628864, -90.187716	38.628864	-90.187716						
Review of Economic Dynamics	0	31/7/20	Coordinating editor	Loukas	Karabarbounis	Minnesota, Minneapolis, Minnesota	USA	North America	44.974043, -93.227872	44.974043	-93.227872						
Review of Economic Dynamics	0	31/7/20	Editor	M	Bassetto	Federal Reserve Bank of Chicago	USA	North America	41.878527, -87.632767	41.878527	-87.632767						
Review of Economic Dynamics	0	31/7/20	Editor	M	de Nardi	Federal Reserve Bank of Chicago	USA	North America	41.878527, -87.632768	41.878527	-87.632768						
Review of Economic Dynamics	0	31/7/20	Editor	M	Doepke	Northwestern, Evanston, Illinois	USA	North America	42.056483, -87.675164	42.056483	-87.675164						
Review of Economic Dynamics	0	31/7/20	Editor	G	Gancia	Pompeu Fabra, Barcelona	Spain	Europe	41.379177, 2.179606	41.379177	2.179606						
Review of Economic Dynamics	0	31/7/20	Editor	J	Heathcote	Federal Reserve Bank of Minneapolis	USA	North America	44.984649, -93.267267	44.984649	-93.267267						
Review of Economic Dynamics	0	31/7/20	Editor	M	Iacoviello	Federal Reserve Board of Governors, Washington DC	USA	North America	38.893126, -77.045781	38.893126	-77.045781						
Review of Economic Dynamics	0	31/7/20	Editor	D	Lagakos	Boston University	USA	North America	42.350389, -71.105520	42.350389	-71.10552						
Review of Economic Dynamics	0	31/7/20	Editor	V	Quadrini	USC, Los Angeles	USA	North America	34.022299, -118.285189	34.022299	-118.285189						
Review of Economic Dynamics	0	31/7/20	Editor	D	Restuccia	Toronto	Canada	North America	43.665216, -79.396191	43.665216	-79.396191						
Review of Economic Dynamics	0	31/7/20	Editor	E	Schaal	CREI, Barcelona	Spain	Europe	41.389748, 2.190352	41.389748	2.190352						
Review of Economic Dynamics	0	31/7/20	Editor	A	Tambalotti	Federal Reserve Bank of New York	USA	North America	40.708578, -74.008712	40.708578	-74.008712						
Review of Economic Dynamics	0	31/7/20	Editor	P-O	Weill	UCLA	USA	North America	34.068961, -118.445115	34.068961	-118.445115						
Review of Economic Dynamics	0	31/7/20	Editorial advisor	TF	Cooley	NYU, New York, NY	USA	North America	40.729542, -73.996592	40.729542	-73.996592						
Review of Economic Dynamics	0	31/7/20	Editorial advisor	B	Jovanovic	NYU, New York, NY	USA	North America	40.729542, -73.996593	40.729542	-73.996593						
Review of Economic Dynamics	0	31/7/20	Editorial advisor	EC	Prescott	Arizona State University, Tempe, Arizona	USA	North America	33.424159, -111.928060	33.424159	-111.92806						
Review of Economic Dynamics	0	31/7/20	Editorial advisor	TJ	Sarjent	NYU, New York, NY	USA	North America	40.729542, -73.996594	40.729542	-73.996594						
Review of Economic Studies	1	29/7/20	Director	Aureo	de Paula	UCL	UK	Europe	51.524643, -0.134064	51.524643	-0.134064						
Review of Economic Studies	1	29/7/20	Director	Mike	Elsby	Edinburgh	UK	Europe	55.944552, -3.189477	55.944552	-3.189477						
Review of Economic Studies	1	29/7/20	Director	Nagore	Iriberri	University of the Basque Country, Bilbao	Spain	Europe	43.337386, -2.969921	43.337386	-2.969921						
Review of Economic Studies	1	29/7/20	Director	Dimitri	Vayanos	LSE	UK	Europe	51.514479, -0.116773	51.514479	-0.116773						
Review of Economic Studies	1	29/7/20	Director	Fabian	Waldinger	Ludwig-Maximilians-Universitat, Munich	Germany	Europe	48.151141, 11.580140	48.151141	11.58014						
Review of Economic Studies	1	29/7/20	Director	Mirko	Wiederhold	Sciences Po, Paris	France	Europe	48.853976, 2.328747	48.853976	2.328747						
Review of Economic Studies	1	29/7/20	Editorial board	Johannes	Abeler	Oxford	UK	Europe	51.754826, -1.254615	51.754826	-1.254615						
Review of Economic Studies	1	29/7/20	Editorial board	Timo	Boppart	Stockholm University	Sweden	Europe	59.362286, 18.057810	59.362286	18.05781						
Review of Economic Studies	1	29/7/20	Editorial board	Davide	Cantoni	Ludwig-Maximilians-Universitat, Munich	Germany	Europe	48.151141, 11.580142	48.151141	11.580142						
Review of Economic Studies	1	29/7/20	Editorial board	Nicolas	Coeurdacier	Sciences Po, Paris	France	Europe	48.853976, 2.328748	48.853976	2.328748						
Review of Economic Studies	1	29/7/20	Editorial board	Francesco	Decarolis	Bocconi, Milan	Italy	Europe	45.448521, 9.189811	45.448521	9.189811						
Review of Economic Studies	1	29/7/20	Editorial board	Xavier	d'Haultfoeuille	CREST, Paris	France	Europe	48.711135, 2.207687	48.711135	2.207687						
Review of Economic Studies	1	29/7/20	Editorial board	Swati	Dhingra	LSE	UK	Europe	51.514479, -0.116774	51.514479	-0.116774						
Review of Economic Studies	1	29/7/20	Editorial board	Ruben	Enikolopov	Pompeu Fabra, Barcelona	Spain	Europe	41.379177, 2.179594	41.379177	2.179594	New Economic School, Moscow	Russia	Europe	55.698423, 37.394391	55.698423	37.394391
Review of Economic Studies	1	29/7/20	Editorial board	Alessandro	Gavazza	LSE	UK	Europe	51.514479, -0.116775	51.514479	-0.116775						
Review of Economic Studies	1	29/7/20	Editorial board	Jeanne	Hagenback	Sciences Po, Paris	France	Europe	48.853976, 2.328749	48.853976	2.328749						
Review of Economic Studies	1	29/7/20	Editorial board	Bard	Harstad	Oslo	Norway	Europe	59.939988, 10.721627	59.939988	10.721627						
Review of Economic Studies	1	29/7/20	Editorial board	Christian	Hellwig	Toulouse	France	Europe	43.605413, 1.431886	43.605413	1.431886						
Review of Economic Studies	1	29/7/20	Editorial board	Xavier	Jaravel	LSE	UK	Europe	51.514479, -0.116776	51.514479	-0.116776						
Review of Economic Studies	1	29/7/20	Editorial board	Toru	Kitagawa	UCL	UK	Europe	51.524643, -0.134065	51.524643	-0.134065						
Review of Economic Studies	1	29/7/20	Editorial board	Terri	Kneeland	UCL	UK	Europe	51.524643, -0.134066	51.524643	-0.134066						
Review of Economic Studies	1	29/7/20	Editorial board	Peter	Kondor	LSE	UK	Europe	51.514479, -0.116777	51.514479	-0.116777						
Review of Economic Studies	1	29/7/20	Editorial board	Dennis	Kristensen	UCL	UK	Europe	51.524643, -0.134067	51.524643	-0.134067						
Review of Economic Studies	1	29/7/20	Editorial board	Stephan	Lauermann	Bonn	Germany	Europe	50.726772, 7.086460	50.726772	7.08646						
Review of Economic Studies	1	29/7/20	Editorial board	Attila	Lindner	UCL	UK	Europe	51.524643, -0.134068	51.524643	-0.134068						
Review of Economic Studies	1	29/7/20	Editorial board	Joan	Llull	Autonomous University of Barcelona	Spain	Europe	41.501892, 2.104809	41.501892	2.104809						
Review of Economic Studies	1	29/7/20	Editorial board	Katrine	Loken	Bergen	Norway	Europe	60.387890, 5.321916	60.38789	5.321916						
Review of Economic Studies	1	29/7/20	Editorial board	Kalina	Manova	UCL	UK	Europe	51.524643, -0.134069	51.524643	-0.134069						
Review of Economic Studies	1	29/7/20	Editorial board	Alberto	Martinelli	Pompeu Fabra, Barcelona	Spain	Europe	41.379177, 2.179607	41.379177	2.179607						
Review of Economic Studies	1	29/7/20	Editorial board	Monica	Martinez-Bravo	CEMFI, Madrid	Spain	Europe	40.414200, -3.689772	40.4142	-3.689772						
Review of Economic Studies	0	29/7/20	Editorial board	Filip	Matejka	CERGE-EI, Charles University, Prague	Czech Republic	Europe	50.083297, 14.428955	50.083297	14.428955						
Review of Economic Studies	1	29/7/20	Editorial board	Guy	Michaels	LSE	UK	Europe	51.514479, -0.116778	51.514479	-0.116778						
Review of Economic Studies	1	29/7/20	Editorial board	Benjamin	Moll	LSE	UK	Europe	51.514479, -0.116779	51.514479	-0.116779						
Review of Economic Studies	1	29/7/20	Editorial board	Andreas	Moxnes	Oslo	Norway	Europe	59.939988, 10.721628	59.939988	10.721628						
Review of Economic Studies	1	29/7/20	Editorial board	Martin	Oehmke	LSE	UK	Europe	51.514479, -0.116780	51.514479	-0.11678						
Review of Economic Studies	1	29/7/20	Editorial board	Elias	Papaioannou	London Business School	UK	Europe	51.526162, -0.160782	51.526162	-0.160782						
Review of Economic Studies	1	29/7/20	Editorial board	Daniel	Paravisini	LSE	UK	Europe	51.514479, -0.116781	51.514479	-0.116781						
Review of Economic Studies	1	29/7/20	Editorial board	Antonio	Penta	Pompeu Fabra, Barcelona	Spain	Europe	41.379177, 2.179608	41.379177	2.179608						
Review of Economic Studies	1	29/7/20	Editorial board	Eduardo	Perez-Richet	Sciences Po, Paris	France	Europe	48.853976, 2.328750	48.853976	2.32875						
Review of Economic Studies	1	29/7/20	Editorial board	Maria	Petrova	IPEG, Barcelona	Spain	Europe	41.390076, 2.190352	41.390076	2.190352						
Review of Economic Studies	1	29/7/20	Editorial board	Giacomo	Ponzetto	Pompeu Fabra, Barcelona	Spain	Europe	41.379177, 2.179609	41.379177	2.179609						
Review of Economic Studies	1	29/7/20	Editorial board	Christoph	Rothe	Mannheim	Germany	Europe	49.483714, 8.462305	49.483714	8.462305						
Review of Economic Studies	1	29/7/20	Editorial board	Edouard	Schaal	Pompeu Fabra, Barcelona	Spain	Europe	41.379177, 2.179610	41.379177	2.17961						
Review of Economic Studies	1	29/7/20	Editorial board	Florian	Scheuer	Zurich	Switzerland	Europe	47.374322, 8.550928	47.374322	8.550928						
Review of Economic Studies	1	29/7/20	Editorial board	Johannes	Spinnewijn	LSE	UK	Europe	51.514479, -0.116782	51.514479	-0.116782						
Review of Economic Studies	1	29/7/20	Editorial board	Jakub	Steiner	CERGE-EI, Charles University, Prague	Czech Republic	Europe	50.083297, 14.428955	50.083297	14.428955						
Review of Economic Studies	1	29/7/20	Editorial board	Vincent	Sterk	UCL	UK	Europe	51.524643, -0.134070	51.524643	-0.13407						
Review of Economic Studies	1	29/7/20	Editorial board	Olivier	Tercieux	Paris School of Economics	France	Europe	48.822471, 2.330809	48.822471	2.330809						
Review of Economic Studies	1	29/7/20	Editorial board	Michele	Tertilt	Mannheim	Germany	Europe	49.483714, 8.462306	49.483714	8.462306						
